invoice_id,sale_date,customer_id,product_id,store_id,quantity,gross_sales,tax,total_sales,payment_method,rating
INV01596,2024-02-03,C0122,P010,S003,2,10.00,0.50,10.50,Upi,7.20
INV01597,2024-05-21,C0187,P004,S002,2,14.00,0.70,14.70,Card,7.70
INV01598,2024-04-12,C0033,P012,S001,2,36.00,1.80,37.80,Cash,8.10
INV01599,2024-05-16,C0088,P007,S002,4,32.00,1.60,33.60,Card,8.30
INV01600,2024-05-19,C0026,P005,S002,2,13.00,0.65,13.65,Cash,7.10
INV01601,2024-11-11,C0022,P012,S002,3,54.00,2.70,56.70,Card,8.10
INV01602,2024-03-01,C0037,P008,S003,1,22.00,1.10,23.10,Cash,9.00
INV01603,2024-05-17,C0118,P009,S002,1,11.50,0.58,12.08,Cash,8.00
INV01604,2024-06-16,C0044,P011,S003,2,50.00,2.50,52.50,Cash,5.90
INV01605,2024-02-28,C0103,P005,S001,1,6.50,0.33,6.83,Cash,7.90
INV01606,2024-05-04,C0024,P014,S003,1,12.00,0.60,12.60,Upi,8.70
INV01607,2024-07-08,C0115,P018,S003,1,32.00,1.60,33.60,Card,7.40
INV01608,2024-07-22,C0033,P008,S003,3,66.00,3.30,69.30,Cash,5.90
INV01609,2024-11-21,C0133,P009,S002,1,11.50,0.58,12.08,Card,5.90
INV01610,2024-06-19,C0075,P013,S003,3,45.00,2.25,47.25,Card,6.50
INV01611,2024-09-26,C0231,P016,S001,3,27.00,1.35,28.35,Card,8.00
INV01612,2024-12-06,C0058,P004,S003,1,7.00,0.35,7.35,Upi,9.10
INV01613,2024-08-05,C0046,P018,S001,2,64.00,3.20,67.20,Cash,9.00
INV01614,2024-03-12,C0040,P007,S001,1,8.00,0.40,8.40,Cash,9.40
INV01615,2024-09-04,C0104,P007,S001,3,24.00,1.20,25.20,Card,8.80
INV01616,2024-11-14,C0108,P017,S001,1,20.00,1.00,21.00,Upi,6.80
INV01617,2024-03-08,C0139,P014,S001,2,24.00,1.20,25.20,Card,9.80
INV01618,2024-10-18,C0059,P002,S001,4,48.00,2.40,50.40,Upi,9.70
INV01619,2024-03-29,C0044,P018,S003,4,128.00,6.40,134.40,Card,9.00
INV01620,2024-06-24,C0118,P001,S003,3,55.50,2.78,58.28,Upi,8.90
INV01621,2024-07-28,C0112,P015,S003,2,70.00,3.50,73.50,Upi,7.60
INV01622,2024-05-17,C0039,P018,S002,5,160.00,8.00,168.00,Card,8.40
INV01623,2024-07-14,C0108,P004,S001,1,7.00,0.35,7.35,Card,8.60
INV01624,2024-12-20,C0036,P004,S003,1,7.00,0.35,7.35,Upi,10.00
INV01625,2024-11-19,C0202,P012,S001,2,36.00,1.80,37.80,Upi,7.80
INV01626,2024-11-15,C0141,P013,S001,2,30.00,1.50,31.50,Cash,8.10
INV01627,2024-01-10,C0032,P001,S002,1,18.50,0.93,19.43,Card,5.80
INV01628,2024-06-24,C0038,P013,S003,1,15.00,0.75,15.75,Cash,9.20
INV01629,2024-08-05,C0219,P012,S001,1,18.00,0.90,18.90,Cash,9.40
INV01630,2024-05-04,C0137,P002,S003,1,12.00,0.60,12.60,Card,8.10
INV01631,2024-11-26,C0111,P010,S003,1,5.00,0.25,5.25,Upi,8.70
INV01632,2024-11-17,C0089,P014,S002,1,12.00,0.60,12.60,Card,8.20
INV01633,2024-07-26,C0073,P011,S003,1,25.00,1.25,26.25,Upi,9.20
INV01634,2024-03-30,C0029,P010,S003,3,15.00,0.75,15.75,Upi,7.20
INV01635,2024-10-08,C0110,P009,S002,1,11.50,0.58,12.08,Upi,9.20
INV01636,2024-11-02,C0233,P014,S001,2,24.00,1.20,25.20,Cash,7.40
INV01637,2024-01-18,C0036,P017,S003,3,60.00,3.00,63.00,Card,6.10
INV01638,2024-03-23,C0130,P017,S003,5,100.00,5.00,105.00,Card,6.60
INV01639,2024-12-26,C0136,P014,S003,1,12.00,0.60,12.60,Upi,7.10
INV01640,2024-06-05,C0186,P013,S001,2,30.00,1.50,31.50,Cash,7.50
INV01641,2024-05-10,C0012,P002,S003,2,24.00,1.20,25.20,Card,9.80
INV01642,2024-01-03,C0065,P012,S001,1,18.00,0.90,18.90,Card,6.80
INV01643,2024-07-07,C0095,P005,S002,1,6.50,0.33,6.83,Card,9.80
INV01644,2024-03-12,C0025,P003,S002,1,9.50,0.48,9.98,Upi,7.20
INV01645,2024-11-25,C0190,P005,S002,2,13.00,0.65,13.65,Card,6.30
INV01646,2024-10-31,C0076,P004,S003,1,7.00,0.35,7.35,Card,8.00
INV01647,2024-09-27,C0033,P016,S003,1,9.00,0.45,9.45,Cash,7.50
INV01648,2024-12-21,C0139,P005,S003,1,6.50,0.33,6.83,Card,6.80
INV01649,2024-09-27,C0081,P013,S001,2,30.00,1.50,31.50,Card,9.00
INV01650,2024-09-18,C0062,P018,S003,2,64.00,3.20,67.20,Upi,9.40
INV01651,2024-05-30,C0029,P013,S003,1,15.00,0.75,15.75,Upi,8.70
INV01652,2024-10-12,C0020,P011,S002,2,50.00,2.50,52.50,Upi,8.40
INV01653,2024-06-16,C0049,P001,S003,2,37.00,1.85,38.85,Cash,7.90
INV01654,2024-10-30,C0189,P015,S002,2,70.00,3.50,73.50,Card,8.50
INV01655,2024-03-19,C0008,P014,S002,1,12.00,0.60,12.60,Upi,6.30
INV01656,2024-02-11,C0013,P007,S003,1,8.00,0.40,8.40,Upi,9.60
INV01657,2024-09-10,C0108,P014,S002,1,12.00,0.60,12.60,Card,5.60
INV01658,2024-03-01,C0054,P017,S002,1,20.00,1.00,21.00,Card,8.30
INV01659,2024-07-21,C0105,P002,S003,2,24.00,1.20,25.20,Cash,6.40
INV01660,2024-12-02,C0105,P014,S002,2,24.00,1.20,25.20,Cash,5.50
INV01661,2024-07-27,C0084,P004,S003,2,14.00,0.70,14.70,Cash,7.10
INV01662,2024-10-03,C0092,P003,S003,2,19.00,0.95,19.95,Card,7.70
INV01663,2024-01-16,C0041,P001,S002,2,37.00,1.85,38.85,Cash,6.30
INV01664,2024-02-04,C0109,P005,S002,1,6.50,0.33,6.83,Card,6.10
INV01665,2024-12-31,C0129,P017,S001,1,20.00,1.00,21.00,Upi,7.70
INV01666,2024-10-29,C0111,P002,S001,3,36.00,1.80,37.80,Cash,9.60
INV01667,2024-01-04,C0123,P014,S002,1,12.00,0.60,12.60,Card,8.80
INV01668,2024-12-03,C0194,P018,S003,3,96.00,4.80,100.80,Upi,7.60
INV01669,2024-08-06,C0108,P002,S002,1,12.00,0.60,12.60,Upi,8.40
INV01670,2024-05-24,C0077,P004,S002,2,14.00,0.70,14.70,Card,9.70
INV01671,2024-11-13,C0193,P016,S003,1,9.00,0.45,9.45,Cash,8.00
INV01672,2024-05-11,C0122,P013,S002,2,30.00,1.50,31.50,Upi,9.20
INV01673,2024-09-29,C0126,P009,S003,3,34.50,1.73,36.23,Upi,6.60
INV01674,2024-06-22,C0239,P004,S003,2,14.00,0.70,14.70,Upi,9.20
INV01675,2024-11-08,C0044,P011,S001,1,25.00,1.25,26.25,Upi,6.80
INV01676,2024-06-01,C0086,P007,S001,3,24.00,1.20,25.20,Upi,7.60
INV01677,2024-05-29,C0125,P003,S003,2,19.00,0.95,19.95,Upi,7.60
INV01678,2024-10-16,C0046,P007,S002,3,24.00,1.20,25.20,Card,9.80
INV01679,2024-03-27,C0016,P014,S002,1,12.00,0.60,12.60,Upi,6.90
INV01680,2024-01-14,C0047,P017,S003,2,40.00,2.00,42.00,Card,7.60
INV01681,2024-05-12,C0037,P007,S001,1,8.00,0.40,8.40,Card,6.80
INV01682,2024-06-26,C0010,P015,S002,1,35.00,1.75,36.75,Upi,5.50
INV01683,2024-01-17,C0095,P018,S001,2,64.00,3.20,67.20,Upi,9.60
INV01684,2024-10-28,C0031,P006,S001,1,14.00,0.70,14.70,Upi,7.00
INV01685,2024-12-11,C0043,P006,S003,2,28.00,1.40,29.40,Upi,6.00
INV01686,2024-05-19,C0030,P016,S002,1,9.00,0.45,9.45,Card,9.30
INV01687,2024-12-19,C0066,P001,S001,2,37.00,1.85,38.85,Upi,9.40
INV01688,2024-06-12,C0073,P003,S002,1,9.50,0.48,9.98,Card,9.20
INV01689,2024-03-24,C0070,P017,S003,1,20.00,1.00,21.00,Card,9.60
INV01690,2024-08-28,C0091,P002,S001,3,36.00,1.80,37.80,Upi,8.70
INV01691,2024-12-06,C0128,P018,S003,1,32.00,1.60,33.60,Card,5.70
INV01692,2024-06-20,C0031,P010,S001,3,15.00,0.75,15.75,Card,8.60
INV01693,2024-03-07,C0103,P008,S003,1,22.00,1.10,23.10,Cash,8.20
INV01694,2024-04-28,C0092,P016,S001,1,9.00,0.45,9.45,Upi,9.20
INV01695,2024-07-16,C0159,P018,S003,1,32.00,1.60,33.60,Upi,9.80
INV01696,2024-01-19,C0084,P013,S003,1,15.00,0.75,15.75,Cash,9.70
INV01697,2024-10-09,C0028,P007,S001,1,8.00,0.40,8.40,Upi,7.40
INV01698,2024-04-23,C0002,P009,S002,2,23.00,1.15,24.15,Upi,6.00
INV01699,2024-10-09,C0009,P012,S003,3,54.00,2.70,56.70,Upi,9.50
INV01700,2024-12-12,C0030,P015,S001,3,105.00,5.25,110.25,Card,7.90
INV01701,2024-10-27,C0019,P002,S002,1,12.00,0.60,12.60,Upi,8.70
INV01702,2024-04-26,C0068,P004,S001,1,7.00,0.35,7.35,Card,9.80
INV01703,2024-11-30,C0197,P004,S003,2,14.00,0.70,14.70,Card,8.20
INV01704,2024-12-16,C0008,P017,S002,1,20.00,1.00,21.00,Card,9.40
INV01705,2024-12-28,C0234,P013,S002,2,30.00,1.50,31.50,Cash,9.10
INV01706,2024-10-09,C0014,P011,S001,1,25.00,1.25,26.25,Upi,8.60
INV01707,2024-03-20,C0124,P006,S001,2,28.00,1.40,29.40,Upi,6.50
INV01708,2024-10-22,C0116,P012,S002,1,18.00,0.90,18.90,Card,8.00
INV01709,2024-12-05,C0136,P014,S002,2,24.00,1.20,25.20,Upi,6.50
INV01710,2024-05-06,C0201,P013,S002,1,15.00,0.75,15.75,Upi,7.00
INV01711,2024-02-11,C0071,P009,S002,3,34.50,1.73,36.23,Upi,6.90
INV01712,2024-02-08,C0071,P003,S003,1,9.50,0.48,9.98,Card,8.60
INV01713,2024-02-27,C0081,P018,S001,1,32.00,1.60,33.60,Cash,6.50
INV01714,2024-11-29,C0013,P014,S003,1,12.00,0.60,12.60,Card,8.50
INV01715,2024-07-12,C0007,P015,S003,1,35.00,1.75,36.75,Cash,5.70
INV01716,2024-07-30,C0059,P015,S002,1,35.00,1.75,36.75,Card,6.40
INV01717,2024-11-17,C0140,P001,S001,1,18.50,0.93,19.43,Upi,7.40
INV01718,2024-07-21,C0101,P003,S003,1,9.50,0.48,9.98,Cash,8.80
INV01719,2024-04-10,C0200,P010,S001,2,10.00,0.50,10.50,Cash,9.50
INV01720,2024-12-25,C0069,P001,S002,4,74.00,3.70,77.70,Upi,8.20
INV01721,2024-01-05,C0147,P014,S002,2,24.00,1.20,25.20,Card,7.80
INV01722,2024-04-01,C0199,P014,S003,1,12.00,0.60,12.60,Upi,9.90
INV01723,2024-03-15,C0020,P006,S003,1,14.00,0.70,14.70,Card,7.40
INV01724,2024-06-29,C0035,P005,S002,2,13.00,0.65,13.65,Upi,8.00
INV01725,2024-09-25,C0011,P010,S002,3,15.00,0.75,15.75,Upi,7.50
INV01726,2024-11-22,C0154,P005,S001,1,6.50,0.33,6.83,Upi,7.50
INV01727,2024-11-18,C0138,P002,S001,3,36.00,1.80,37.80,Cash,6.00
INV01728,2024-10-06,C0137,P012,S002,1,18.00,0.90,18.90,Upi,6.60
INV01729,2024-11-05,C0072,P017,S002,1,20.00,1.00,21.00,Upi,7.90
INV01730,2024-07-26,C0131,P002,S003,3,36.00,1.80,37.80,Upi,8.80
INV01731,2024-11-15,C0097,P002,S003,1,12.00,0.60,12.60,Card,8.70
INV01732,2024-03-15,C0039,P014,S003,1,12.00,0.60,12.60,Cash,5.90
INV01733,2024-07-11,C0069,P018,S001,4,128.00,6.40,134.40,Upi,9.50
INV01734,2024-02-22,C0039,P017,S003,1,20.00,1.00,21.00,Cash,6.00
INV01735,2024-10-24,C0038,P013,S002,3,45.00,2.25,47.25,Upi,6.00
INV01736,2024-01-10,C0018,P011,S003,1,25.00,1.25,26.25,Cash,9.60
INV01737,2024-12-10,C0183,P012,S001,2,36.00,1.80,37.80,Cash,8.30
INV01738,2024-10-08,C0039,P005,S002,1,6.50,0.33,6.83,Card,5.60
INV01739,2024-04-27,C0042,P016,S002,1,9.00,0.45,9.45,Card,9.70
INV01740,2024-10-26,C0023,P014,S001,1,12.00,0.60,12.60,Cash,6.20
INV01741,2024-12-06,C0112,P017,S002,1,20.00,1.00,21.00,Card,6.80
INV01742,2024-04-26,C0128,P003,S003,5,47.50,2.38,49.88,Cash,7.50
INV01743,2024-08-27,C0020,P006,S002,1,14.00,0.70,14.70,Card,5.70
INV01744,2024-03-19,C0098,P002,S003,2,24.00,1.20,25.20,Card,9.90
INV01745,2024-02-27,C0182,P007,S002,2,16.00,0.80,16.80,Card,9.30
INV01746,2024-01-03,C0043,P011,S003,3,75.00,3.75,78.75,Upi,9.00
INV01747,2024-08-16,C0081,P014,S003,5,60.00,3.00,63.00,Cash,5.90
INV01748,2024-09-06,C0107,P002,S002,2,24.00,1.20,25.20,Cash,7.00
INV01749,2024-08-13,C0137,P010,S003,4,20.00,1.00,21.00,Upi,8.90
INV01750,2024-09-24,C0148,P017,S002,3,60.00,3.00,63.00,Card,5.60
INV01751,2024-12-30,C0082,P013,S003,4,60.00,3.00,63.00,Upi,9.10
INV01752,2024-09-14,C0160,P014,S003,1,12.00,0.60,12.60,Cash,6.30
INV01753,2024-01-24,C0144,P014,S002,2,24.00,1.20,25.20,Upi,10.00
INV01754,2024-04-12,C0066,P009,S003,1,11.50,0.58,12.08,Upi,9.50
INV01755,2024-11-27,C0092,P009,S001,3,34.50,1.73,36.23,Card,5.70
INV01756,2024-10-14,C0087,P014,S003,1,12.00,0.60,12.60,Upi,6.90
INV01757,2024-11-18,C0074,P012,S002,2,36.00,1.80,37.80,Cash,7.20
INV01758,2024-09-14,C0022,P018,S001,3,96.00,4.80,100.80,Card,9.60
INV01759,2024-07-22,C0144,P006,S002,2,28.00,1.40,29.40,Cash,9.00
INV01760,2024-12-03,C0183,P002,S002,4,48.00,2.40,50.40,Upi,6.90
INV01761,2024-09-19,C0058,P013,S001,1,15.00,0.75,15.75,Cash,7.60
INV01762,2024-09-26,C0075,P004,S002,4,28.00,1.40,29.40,Card,9.30
INV01763,2024-11-10,C0091,P009,S002,1,11.50,0.58,12.08,Upi,5.90
INV01764,2024-02-28,C0040,P007,S001,2,16.00,0.80,16.80,Upi,7.10
INV01765,2024-02-11,C0090,P014,S001,1,12.00,0.60,12.60,Upi,8.10
INV01766,2024-08-13,C0087,P018,S001,2,64.00,3.20,67.20,Card,7.00
INV01767,2024-08-31,C0226,P009,S003,2,23.00,1.15,24.15,Card,7.20
INV01768,2024-01-19,C0109,P003,S003,1,9.50,0.48,9.98,Card,5.70
INV01769,2024-02-13,C0218,P012,S001,1,18.00,0.90,18.90,Upi,5.50
INV01770,2024-11-04,C0098,P017,S002,1,20.00,1.00,21.00,Upi,9.60
INV01771,2024-07-25,C0071,P004,S001,1,7.00,0.35,7.35,Cash,8.80
INV01772,2024-10-10,C0013,P001,S001,3,55.50,2.78,58.28,Upi,5.80
INV01773,2024-02-22,C0191,P001,S001,1,18.50,0.93,19.43,Upi,6.00
INV01774,2024-05-26,C0131,P006,S003,3,42.00,2.10,44.10,Upi,7.00
INV01775,2024-03-08,C0220,P007,S003,2,16.00,0.80,16.80,Card,10.00
INV01776,2024-07-22,C0032,P001,S003,4,74.00,3.70,77.70,Card,8.00
INV01777,2024-01-13,C0055,P016,S003,1,9.00,0.45,9.45,Upi,6.40
INV01778,2024-01-25,C0113,P015,S002,3,105.00,5.25,110.25,Cash,5.70
INV01779,2024-01-14,C0106,P010,S003,3,15.00,0.75,15.75,Upi,8.00
INV01780,2024-09-30,C0144,P004,S002,3,21.00,1.05,22.05,Card,5.60
INV01781,2024-11-14,C0136,P008,S002,1,22.00,1.10,23.10,Upi,7.40
INV01782,2024-04-28,C0017,P006,S001,1,14.00,0.70,14.70,Cash,6.40
INV01783,2024-03-26,C0108,P013,S003,1,15.00,0.75,15.75,Card,8.50
INV01784,2024-07-14,C0046,P002,S001,1,12.00,0.60,12.60,Cash,9.20
INV01785,2024-03-10,C0078,P016,S003,1,9.00,0.45,9.45,Cash,6.70
INV01786,2024-03-14,C0034,P010,S002,1,5.00,0.25,5.25,Upi,7.30
INV01787,2024-09-13,C0086,P012,S001,3,54.00,2.70,56.70,Upi,5.70
INV01788,2024-01-10,C0201,P002,S002,3,36.00,1.80,37.80,Upi,5.90
INV01789,2024-11-03,C0138,P016,S003,5,45.00,2.25,47.25,Card,5.80
INV01790,2024-08-26,C0091,P012,S003,2,36.00,1.80,37.80,Cash,6.40
INV01791,2024-08-31,C0168,P017,S002,2,40.00,2.00,42.00,Card,7.80
INV01792,2024-12-08,C0017,P004,S003,1,7.00,0.35,7.35,Cash,7.10
INV01793,2024-12-08,C0076,P011,S002,3,75.00,3.75,78.75,Card,7.20
INV01794,2024-12-27,C0047,P017,S001,4,80.00,4.00,84.00,Upi,8.00
INV01795,2024-04-17,C0087,P012,S003,1,18.00,0.90,18.90,Upi,9.60
INV01796,2024-10-14,C0059,P004,S002,1,7.00,0.35,7.35,Cash,5.80
INV01797,2024-11-30,C0020,P001,S002,1,18.50,0.93,19.43,Upi,6.30
INV01798,2024-07-27,C0028,P006,S002,1,14.00,0.70,14.70,Card,8.10
INV01799,2024-03-18,C0057,P010,S003,1,5.00,0.25,5.25,Cash,7.40
INV01800,2024-11-09,C0222,P006,S002,2,28.00,1.40,29.40,Cash,6.20

